0
1
2
3
4
4
4
5
4
4
4
4
6
3
3
3
3
3
3
7
8
3
3
0
3
9
10
7
11
3
3
3
3
7
12
7
3
13
3
14
14
15
16
17
8
7
3
15
18
19
19
19
3
3
3
3
20
3
19
11
21
22
23
24
1
25
25
25
26
27
28
19
14
29
19
30
3
19
30
10
10
31
32
0
7
3
3
3
33
3
3
3
34
15
35
36
9
7
3
37
3
3
8
3
38
37
11
7
10
15
3
12
12
3
0
39
3
3
39
3
40
39
3
3
3
7
41
7
7
7
42
7
7
3
3
0
3
43
44
3
7
45
46
0
45
46
47
7
48
48
48
49
50
51
52
53
3
50
52
47
3
7
3
3
54
3
54
0
12
0
0
55
55
46
52
56
10
3
3
3
8
3
2
57
3
0
3
3
57
3
3
3
3
3
11
3
10
3
58
59
10
14
3
3
10
11
3
3
3
3
3
3
7
3
3
7
60
61
0
0
3
3
3
3
12
12
3
62
3
3
9
3
3
3
3
3
3
7
3
3
63
57
7
3
3
3
3
3
7
3
3
3
3
64
11
3
3
57
3
7
57
3
3
12
65
23
11
66
62
8
11
11
11
8
8
11
67
68
68
69
3
55
7
3
70
3
3
71
7
72
7
7
3
3
12
37
12
3
3
0
3
9
19
11
3
9
8
8
11
23
12
3
3
10
3
3
3
3
3
3
3
11
0
0
11
0
3
62
40
23
3
12
3
3
12
3
3
3
3
11
11
3
3
10
12
3
3
2
7
3
3
3
11
62
73
3
3
11
19
3
3
9
21
23
7
8
3
3
12
11
57
3
68
37
37
9
9
3
3
3
0
56
11
40
40
74
11
75
3
3
3
62
62
11
11
7
40
3
75
11
11
62
76
11
68
40
3
9
7
23
77
77
19
77
77
19
77
23
77
78
78
15
3
3
3
7
3
9
9
3
3
15
3
3
12
62
3
12
3
3
3
3
4
79
3
42
3
80
7
3
7
0
11
11
11
11
11
11
60
11
11
2
11
19
45
42
42
0
75
75
42
11
81
11
8
8
8
7
3
11
62
3
45
45
11
82
62
11
2
3
3
45
11
11
10
83
14
84
14
19
83
12
3
19
19
19
3
7
3
11
3
7
12
12
3
3
3
3
3
3
11
11
3
3
3
1
46
7
3
3
3
11
11
11
11
3
11
3
57
57
85
3
3
3
7
0
1
3
51
86
11
87
88
7
89
3
3
7
3
3
3
3
3
3
3
90
3
9
91
15
3
3
3
3
3
3
3
3
8
3
3
3
7
3
12
12
3
12
40
3
69
3
11
35
3
7
12
34
3
11
68
3
3
3
12
3
3
12
12
35
3
3
11
3
92
12
62
3
3
3
3
3
3
12
7
65
0
3
46
2
9
3
37
3
3
3
3
3
9
3
69
3
10
15
15
15
9
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
7
3
3
65
9
3
3
9
3
12
12
3
0
56
3
3
3
3
3
3
7
3
7
57
7
50
50
62
75
66
3
11
11
3
37
3
11
3
11
7
7
7
7
7
93
3
94
3
50
7
7
50
11
3
7
3
3
